completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8366706806401445,1784770952.2883236,,length,200,0.0,12.577922105789185,1,1,1263,True,prefill_burst,212.311695,20.445915,697417073368810,4398,11625.931512,long_prompt_short_output,1784770939.7104015,4399,232.75761,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1884767487592861,1784770955.1689725,,length,200,0.0,15.457854509353638,2,1,1686,True,prefill_burst,231.81965,21.532759,6651160388058560,5854,14338.410939,long_prompt_short_output,1784770939.711118,5855,253.352409,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8366706806401445,1784770952.3453908,,length,200,0.0,12.633422136306763,3,1,1316,True,prefill_burst,327.78825,15.020828999999999,697417073368810,4596,11615.945715,long_prompt_short_output,1784770939.7119687,4597,342.809079,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1884767487592861,1784770968.3067005,,length,200,0.0,28.594155073165894,4,1,1598,True,prefill_burst,511.158361,13.410081,6651160388058560,5580,27615.136283999997,long_prompt_short_output,1784770939.7125454,5581,524.568442,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8366706806401445,1784770952.1722293,,length,200,0.0,12.458990573883057,5,1,1735,True,prefill_burst,592.5376369999999,18.389629,697417073368810,6056,11480.381334,long_prompt_short_output,1784770939.7132387,6057,610.927266,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1884767487592861,1784770968.30729,,length,200,0.0,28.593556880950928,6,1,1339,True,prefill_burst,398.037073,16.560951,6651160388058560,4694,27633.68061,long_prompt_short_output,1784770939.7137332,4695,414.598024,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8366706806401445,1784770952.3455193,,length,200,0.0,12.631329536437988,7,1,1274,True,prefill_burst,432.847499,11.973344,697417073368810,4437,11597.793424000001,long_prompt_short_output,1784770939.7141898,4438,444.820843,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8366706806401445,1784770952.172174,,length,200,0.0,12.45738410949707,8,1,1786,True,prefill_burst,770.288077,22.680359,697417073368810,6235,11479.842191,long_prompt_short_output,1784770939.7147899,6236,792.968436,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1884767487592861,1784770968.3088424,,length,200,0.0,28.59334897994995,9,1,1640,True,prefill_burst,684.516293,22.693057,6651160388058560,5711,27615.023001,long_prompt_short_output,1784770939.7154934,5712,707.20935,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1884767487592861,1784770968.3072243,,length,200,0.006756756756756757,28.591235399246216,10,1,1347,True,prefill_burst,761.249431,16.866663,6651160388058560,4735,27261.086997,long_prompt_short_output,1784770939.7159889,4736,778.1160940000001,True
