completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772538.1644065,,length,200,0.0,17.820115327835083,1,1,1263,True,prefill_burst,203.38266399999998,24.688050999999998,4703084903188438,4398,16569.390534,long_prompt_short_output,1784772520.3442912,4399,228.070715,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772547.289254,,length,200,0.0,26.944396495819092,2,1,1686,True,prefill_burst,223.952056,18.991832,5418682539566017,5854,25983.735274000002,long_prompt_short_output,1784772520.3448575,5855,242.943888,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5176818,,length,200,0.0,39.172295331954956,3,1,1316,True,prefill_burst,474.655995,28.195906,4703084903188438,4596,38232.76506,long_prompt_short_output,1784772520.3453865,4597,502.851901,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5175483,,length,200,0.0,39.171706199645996,4,1,1598,True,prefill_burst,323.371806,32.230691,4703084903188438,5580,38239.469534,long_prompt_short_output,1784772520.3458421,5581,355.602497,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6037788,,length,200,0.0,30.25740146636963,5,1,1735,True,prefill_burst,571.100375,13.524844,5418682539566017,6056,29302.929234,long_prompt_short_output,1784772520.3463774,6057,584.625219,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5174365,,length,200,0.006802721088435374,39.17043495178223,6,1,1339,True,prefill_burst,799.977522,22.556192,4703084903188438,4694,37887.799962000005,long_prompt_short_output,1784772520.3470016,4695,822.5337139999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5209816,,length,200,0.0,39.173521280288696,7,1,1274,True,prefill_burst,569.614416,19.86911,4703084903188438,4437,38216.303752,long_prompt_short_output,1784772520.3474603,4438,589.483526,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6036417,,length,200,0.0,30.255665063858032,8,1,1786,True,prefill_burst,394.490791,17.790246999999997,5418682539566017,6235,29309.418446,long_prompt_short_output,1784772520.3479767,6236,412.28103799999997,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.518592,,length,200,0.0056022408963585435,39.16994261741638,9,1,1640,True,prefill_burst,1089.045971,30.983929,4703084903188438,5711,37890.162224,long_prompt_short_output,1784772520.3486493,5712,1120.0299,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772558.6153605,,length,200,0.006756756756756757,38.2662353515625,10,1,1347,True,prefill_burst,529.461215,19.779982,5418682539566017,4735,36980.209387,long_prompt_short_output,1784772520.3491251,4736,549.2411969999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6010456,,length,200,0.007042253521126761,30.251293659210205,11,1,1296,True,prefill_burst,867.382715,18.392764999999997,5418682539566017,4532,28737.321899000002,long_prompt_short_output,1784772520.349752,4533,885.7754799999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6012368,,length,200,0.0056179775280898875,30.25090718269348,12,1,1631,True,prefill_burst,981.831998,36.126464,5418682539566017,5686,28975.130656,long_prompt_short_output,1784772520.3503296,5687,1017.9584619999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772559.0619533,,length,200,0.0057306590257879654,38.710426568984985,13,1,1596,True,prefill_burst,378.25505,16.000421,4703084903188438,5581,37440.412437,long_prompt_short_output,1784772520.3515267,5582,394.255471,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772559.0620003,,length,200,0.006024096385542169,38.7098114490509,14,1,1516,True,prefill_burst,645.913847,21.547987000000003,4703084903188438,5305,37434.705002999995,long_prompt_short_output,1784772520.3521888,5306,667.4618340000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772558.6152744,,length,200,0.0,38.26252746582031,15,1,1685,True,prefill_burst,732.3508469999999,37.717404,5418682539566017,5872,37316.343680000005,long_prompt_short_output,1784772520.352747,5873,770.068251,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772559.1963446,,length,200,0.006369426751592357,38.84292149543762,16,1,1435,True,prefill_burst,533.799853,15.354793,4703084903188438,5011,37434.633124,long_prompt_short_output,1784772520.353423,5012,549.154646,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6025398,,length,200,0.0053475935828877,30.248704433441162,17,1,1709,True,prefill_burst,813.358593,20.147871000000002,5418682539566017,5970,28969.979976000002,long_prompt_short_output,1784772520.3538353,5971,833.5064639999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.601174,,length,200,0.005194805194805195,30.246827840805054,18,1,1756,True,prefill_burst,1043.386047,26.385466,5418682539566017,6157,28739.489972000003,long_prompt_short_output,1784772520.3543463,6158,1069.7715130000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6026247,,length,200,0.0055248618784530384,30.2476646900177,19,1,1664,True,prefill_burst,1209.350643,29.198864,5418682539566017,5792,28733.8332,long_prompt_short_output,1784772520.35496,5793,1238.5495070000002,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772558.6154323,,length,200,0.007434944237918215,38.2598614692688,20,1,1225,True,prefill_burst,679.651846,17.121830000000003,5418682539566017,4294,36975.742542,long_prompt_short_output,1784772520.3555708,4295,696.7736759999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5194354,,length,200,0.005797101449275362,39.163416385650635,21,1,1571,True,prefill_burst,1023.9716350000001,29.702655,4703084903188438,5506,37652.972748,long_prompt_short_output,1784772520.356019,5507,1053.67429,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5215714,,length,200,0.005847953216374269,39.16505432128906,22,1,1552,True,prefill_burst,922.100686,17.173226,4703084903188438,5457,37883.630306,long_prompt_short_output,1784772520.356517,5458,939.273912,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.6712358,,length,200,0.006369426751592357,39.314088344573975,23,1,1435,True,prefill_burst,1402.032835,24.134796,4703084903188438,5011,37644.140907999994,long_prompt_short_output,1784772520.3571475,5012,1426.167631,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.519045,,length,200,0.006211180124223602,39.16143298149109,24,1,1475,True,prefill_burst,1244.787933,28.97422,4703084903188438,5151,37646.202178,long_prompt_short_output,1784772520.3576121,5152,1273.7621530000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5219,,length,200,0.0060790273556231,39.16374468803406,25,1,1502,True,prefill_burst,1520.3834920000002,25.102341,4703084903188438,5260,37643.306856999996,long_prompt_short_output,1784772520.3581553,5261,1545.485833,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.70742,,length,200,0.007462686567164179,30.348673582077026,26,1,1218,True,prefill_burst,1483.805482,13.24883,5418682539566017,4273,28716.730989,long_prompt_short_output,1784772520.3587465,4274,1497.054312,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6026876,,length,200,0.005633802816901409,30.243119955062866,27,1,1624,True,prefill_burst,1378.035556,18.741042,5418682539566017,5665,28722.622345,long_prompt_short_output,1784772520.3595676,5666,1396.776598,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5217917,,length,200,0.0060790273556231,39.16168832778931,28,1,1501,True,prefill_burst,1791.4546630000002,21.944477,4703084903188438,5259,37628.027943,long_prompt_short_output,1784772520.3601034,5260,1813.39914,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.5193357,,length,200,0.007194244604316547,39.158560037612915,29,1,1269,True,prefill_burst,1130.764774,12.889675,4703084903188438,4442,37632.931478000006,long_prompt_short_output,1784772520.3607757,4443,1143.654449,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8138905497536882,1784772559.52184,,length,200,0.00749063670411985,39.16057586669922,30,1,1216,True,prefill_burst,2046.9543200000003,25.847727000000003,4703084903188438,4267,37626.279517999996,long_prompt_short_output,1784772520.3612642,4268,2072.802047,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6041267,,length,200,0.005970149253731343,30.242332935333252,31,1,1524,True,prefill_burst,2037.2901410000002,27.460952,5418682539566017,5354,28712.117970000003,long_prompt_short_output,1784772520.3617938,5355,2064.751093,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.604953,,length,200,0.0057306590257879654,30.242398500442505,32,1,1592,True,prefill_burst,1658.886082,14.691667,5418682539566017,5569,28715.775646000002,long_prompt_short_output,1784772520.3625546,5570,1673.577749,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1895193993288032,1784772550.6058614,,length,200,0.0070921985815602835,30.24283456802368,33,1,1285,True,prefill_burst,1757.8882070000002,21.786037,5418682539566017,4510,28712.239185000002,long_prompt_short_output,1784772520.3630269,4511,1779.674244,True
