completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4027193,,length,200,0.0053475935828877,33.95296025276184,17,1,1709,True,prefill_burst,1518.174771,16.958709,7328399462041700,5970,32631.569224000003,long_prompt_short_output,1784772165.449759,5971,1535.13348,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4009807,,length,200,0.005194805194805195,33.95042276382446,18,1,1756,True,prefill_burst,834.691591,15.633672,1964265916868888,6157,32659.802764,long_prompt_short_output,1784772165.450558,6158,850.325263,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4054773,,length,200,0.0055248618784530384,33.95414328575134,19,1,1664,True,prefill_burst,1345.901936,25.321597,7328399462041700,5792,32647.114872000002,long_prompt_short_output,1784772165.451334,5793,1371.223533,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.405666,,length,200,0.007434944237918215,33.95373487472534,20,1,1225,True,prefill_burst,1109.250188,17.219978,1964265916868888,4294,32654.319149000003,long_prompt_short_output,1784772165.4519312,4295,1126.470166,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.781447,,length,200,0.005797101449275362,34.328904151916504,21,1,1571,True,prefill_burst,1548.3621319999997,15.834857000000001,1964265916868888,5506,33016.534253000005,long_prompt_short_output,1784772165.4525428,5507,1564.196989,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4055276,,length,200,0.005847953216374269,33.95215821266174,22,1,1552,True,prefill_burst,1276.222577,22.885095,1964265916868888,5457,32654.633876,long_prompt_short_output,1784772165.4533694,5458,1299.1076719999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4058206,,length,200,0.006369426751592357,33.95167422294617,23,1,1435,True,prefill_burst,1388.420211,13.132226000000001,1964265916868888,5011,32638.695376999996,long_prompt_short_output,1784772165.4541464,5012,1401.5524369999998,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4027827,,length,200,0.006211180124223602,33.94805979728699,24,1,1475,True,prefill_burst,1183.72406,15.981031,7328399462041700,5151,32646.32998,long_prompt_short_output,1784772165.454723,5152,1199.705091,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.7833886,,length,200,0.0060790273556231,34.32818269729614,25,1,1502,True,prefill_burst,1476.348634,16.574523,1964265916868888,5260,32825.619597,long_prompt_short_output,1784772165.455206,5261,1492.923157,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.4035864,,length,200,0.007462686567164179,33.947261571884155,26,1,1218,True,prefill_burst,1064.75892,8.999856000000001,7328399462041700,4273,32640.721197,long_prompt_short_output,1784772165.4563248,4274,1073.7587760000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772206.051983,,length,200,0.005633802816901409,40.595107316970825,27,1,1624,True,prefill_burst,2570.785559,37.903746000000005,7328399462041700,5665,39082.422303,long_prompt_short_output,1784772165.4568758,5666,2608.689305,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.784374,,length,200,0.0060790273556231,34.3269202709198,28,1,1501,True,prefill_burst,1494.8171889999999,13.435747,7328399462041700,5259,32826.45766,long_prompt_short_output,1784772165.4574537,5260,1508.2529359999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.9205182,,length,200,0.007194244604316547,34.46232843399048,29,1,1269,True,prefill_burst,1848.561879,23.650661,1964265916868888,4442,32811.123455,long_prompt_short_output,1784772165.4581897,4443,1872.21254,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.784215,,length,200,0.00749063670411985,34.32546782493591,30,1,1216,True,prefill_burst,1594.669812,15.995638999999999,7328399462041700,4267,32821.088981,long_prompt_short_output,1784772165.4587471,4268,1610.665451,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.7839882,,length,200,0.005970149253731343,34.32441258430481,31,1,1524,True,prefill_burst,1710.383471,17.248877,7328399462041700,5354,32811.977844,long_prompt_short_output,1784772165.4595757,5355,1727.632348,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772215.0742826,,length,200,0.0057306590257879654,49.61391472816467,32,1,1592,True,prefill_burst,2798.3875820000003,35.183565,1964265916868888,5569,48100.764118,long_prompt_short_output,1784772165.460368,5570,2833.5711469999997,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772215.0753,,length,200,0.0070921985815602835,49.61441707611084,33,1,1285,True,prefill_burst,2469.673307,30.778015,1964265916868888,4510,48099.305578,long_prompt_short_output,1784772165.460883,4511,2500.451322,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.781382,,length,200,0.006944444444444444,34.31997632980347,34,1,1308,True,prefill_burst,1625.3872529999999,18.147268,1964265916868888,4603,32818.121237,long_prompt_short_output,1784772165.4614058,4604,1643.5345209999998,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772201.2195687,,length,200,0.005221932114882507,35.757707834243774,35,1,1747,True,prefill_burst,2027.692863,23.991325,1964265916868888,6122,34025.60153,long_prompt_short_output,1784772165.461861,6123,2051.6841879999997,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.7813306,,length,200,0.005780346820809248,34.318867206573486,36,1,1581,True,prefill_burst,1744.892145,17.275316,1964265916868888,5536,32808.380687000004,long_prompt_short_output,1784772165.4624634,5537,1762.167461,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772206.051797,,length,200,0.006024096385542169,40.58860659599304,37,1,1509,True,prefill_burst,2250.792917,28.067565,7328399462041700,5300,39076.621651,long_prompt_short_output,1784772165.4631903,5301,2278.8604819999996,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772206.0520563,,length,200,0.006666666666666667,40.58832883834839,38,1,1362,True,prefill_burst,2086.133549,25.408825999999998,7328399462041700,4792,39077.378758,long_prompt_short_output,1784772165.4637275,4793,2111.542375,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772215.0745354,,length,200,0.00641025641025641,49.61017060279846,39,1,1427,True,prefill_burst,2361.4973149999996,29.419928000000002,1964265916868888,4987,48099.830482000005,long_prompt_short_output,1784772165.4643648,4988,2390.917243,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772206.2555213,,length,200,0.005249343832020997,40.79069495201111,40,1,1735,True,prefill_burst,2429.0256660000005,31.804074,7328399462041700,6093,39078.66934,long_prompt_short_output,1784772165.4648263,6094,2460.8297399999997,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772215.0744104,,length,200,0.005405405405405406,49.608946561813354,41,1,1690,True,prefill_burst,2202.132292,25.811436,1964265916868888,5918,48099.378354,long_prompt_short_output,1784772165.4654639,5919,2227.943728,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.7844436,,length,200,0.006578947368421052,34.318437576293945,42,1,1381,True,prefill_burst,1975.9156440000002,22.294926999999998,7328399462041700,4849,32808.040981,long_prompt_short_output,1784772165.466006,4850,1998.210571,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772215.1483345,,length,200,0.005089058524173028,49.68180298805237,43,1,1799,True,prefill_burst,2655.175905,32.098364,1964265916868888,6277,48098.691286,long_prompt_short_output,1784772165.4665315,6278,2687.274269,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,8396386473951890,1784772199.7805746,,length,200,0.006622516556291391,34.312987327575684,44,1,1375,True,prefill_burst,1859.5498400000001,22.020004,7328399462041700,4831,32806.79092,long_prompt_short_output,1784772165.4675872,4832,1881.5698439999999,True
