completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
64,218,c39a2edcb162f9f88c1c656880463c20bca474414f9c791f83443c0493a6bc30,1784540504.6334367,,length,200,45.400816440582275,1,64,1217,True,A_prefill,4260,A_prefill,1784540459.2326202,4324,True
96,446,c53653d3b457b1bee076701803c4db3b91d733a517f2b70e94022d920cfc21b6,1784540506.100206,,length,200,46.86682724952698,2,96,1243,True,A_prefill,4339,A_prefill,1784540459.2333786,4435,True
128,613,18c937fc13e8f1250618d65af24a8029a50deab1d57bb888c0562ac452d43d07,1784540482.2861865,,length,200,23.052392721176147,3,128,1236,True,A_prefill,4320,A_prefill,1784540459.2337937,4448,True
128,588,eee4fa39ea5cde2b12741cdd5524ecdc7e3f9f4e319d34c8a25b6d7d7434af0f,1784540507.2660148,,length,200,48.03180480003357,4,128,1083,True,A_prefill,3777,A_prefill,1784540459.23421,3905,True
64,285,ee76b84980281537ef83db69e69b4ba993b95d5a349a405bcc68c3f588e600cb,1784540504.429729,,length,200,45.195133447647095,5,64,1228,True,A_prefill,4297,A_prefill,1784540459.2345955,4361,True
96,449,ce5d58b10f2d050e09cb1b7f1bc16cecc65c7d33ee0d650c12bef943d132f271,1784540505.95691,,length,200,46.7215371131897,6,96,1137,True,A_prefill,3996,A_prefill,1784540459.2353728,4092,True
128,579,bd616e3133461ffa059a66a84f3552a4f7c4ada8c787d4da748d335eb93ad738,1784540507.2672105,,length,200,48.031304359436035,7,128,1116,True,A_prefill,3915,A_prefill,1784540459.2359061,4043,True
128,604,ac644c86695aee4942f8968312ae6b976e2dc026fe76d7c9a73d74932c5322e2,1784540507.2659607,,length,200,48.02945375442505,8,128,1069,True,A_prefill,3737,A_prefill,1784540459.236507,3865,True
64,228,0eab1ded96f1c541e9d85aa5fcb7ab919bf060086f1a2085f19373674ad300bd,1784540504.6335092,,length,200,45.396106004714966,9,64,1275,True,A_prefill,4444,A_prefill,1784540459.2374032,4508,True
64,218,c39a2edcb162f9f88c1c656880463c20bca474414f9c791f83443c0493a6bc30,1784540511.4278388,,length,200,52.189842224121094,10,64,1256,True,A_prefill,4387,A_prefill,1784540459.2379966,4451,True
128,599,332588e4017878f10c31635c4dfad65ae69494f99f45a6c99afbbc86e1bc93f2,1784540507.3110385,,length,200,48.072566747665405,11,128,1285,True,A_prefill,4489,A_prefill,1784540459.2384717,4617,True
96,452,05c2f7648ee9bb4bcefb58452e98d38d46ebdf6aaeedec733c2cb6e75960fbdd,1784540505.9570894,,length,200,46.718167543411255,12,96,1243,True,A_prefill,4348,A_prefill,1784540459.2389219,4444,True
64,300,e46aa3abdfefacda7c4494ec9c4d93bc83b9d73f7dcc1e591820d30c159129c7,1784540511.4279237,,length,200,52.1881308555603,13,64,1170,True,A_prefill,4138,A_prefill,1784540459.2397928,4202,True
64,265,84a62071d233f5edcd1cbe49d8d5f55dd483e38bbfb47775d90b614dfb18a853,1784540504.429775,,length,200,45.18944764137268,14,64,1130,True,A_prefill,3981,A_prefill,1784540459.2403274,4045,True
64,285,ef87229cbdc0213bcc8202932ac11d58f9be4089abbb43efb94a664b78ff007e,1784540504.4299228,,length,200,45.188974380493164,15,64,1073,True,A_prefill,3754,A_prefill,1784540459.2409484,3818,True
96,369,0540876afa3fa7e88604a0c9b0c1fc0b83dfae389fba7e82016c4c3179e4c1e5,1784540505.9571562,,length,200,46.71564435958862,16,96,1324,True,A_prefill,4649,A_prefill,1784540459.2415118,4745,True
96,462,7d707a152b0ba944406fa76ee4d525040b217693d62b7d3f2ea5bbcb176e1eb4,1784540497.6603637,,length,200,38.418440103530884,17,96,1160,True,A_prefill,4104,A_prefill,1784540459.2419236,4200,True
64,295,534a83aebb939afa396499bef693ef19827245f32474a744d49a954fe9ba002a,1784540504.4306083,,length,200,45.18791651725769,18,64,1218,True,A_prefill,4273,A_prefill,1784540459.2426918,4337,True
96,374,72e351236393dd00fa3e2536f3a7adf8484d10922a6ce1e16defa50b583fd91f,1784540505.9572196,,length,200,46.714102029800415,19,96,1335,True,A_prefill,4696,A_prefill,1784540459.2431176,4792,True
128,584,10c87c8fd5f0d3d67d07e6c6451e1a6e04389540754c32251dcbcacb0a2010da,1784540507.267123,,length,200,48.02341079711914,20,128,1260,True,A_prefill,4400,A_prefill,1784540459.2437122,4528,True
128,588,eee4fa39ea5cde2b12741cdd5524ecdc7e3f9f4e319d34c8a25b6d7d7434af0f,1784540512.4850445,,length,200,53.240662813186646,21,128,1311,True,A_prefill,4603,A_prefill,1784540459.2443817,4731,True
128,613,7b59aae9b0398ad5040324238615f04e2d4c2ac489c3d9da68b4c68544aafa32,1784540507.2660532,,length,200,48.021013498306274,22,128,1088,True,A_prefill,3822,A_prefill,1784540459.2450397,3950,True
64,296,bbba37e0e8703421033960916e7fd21078b233b23f53c7aa7a088549939edd4f,1784540504.4293163,,length,200,45.183876514434814,23,64,1111,True,A_prefill,3914,A_prefill,1784540459.2454398,3978,True
96,462,b062ff16965a1435f0d91280e78d8cb79aa753118071186a4eac5b0a6e58f528,1784540505.9570088,,length,200,46.71101212501526,24,96,1126,True,A_prefill,3975,A_prefill,1784540459.2459967,4071,True
64,288,89aa1f306d8b47ba70c6fe5d1b0f8d1befd8496be2d92a543f4fa2bd61803bdc,1784540504.429078,,length,200,45.182520151138306,25,64,1328,True,A_prefill,4674,A_prefill,1784540459.246558,4738,True
64,300,1e1447f0d1866b339054a1de3a7662cbf0f2e3b74312ee3549be19acf15b1450,1784540504.4288757,,length,200,45.18181657791138,26,64,1349,True,A_prefill,4759,A_prefill,1784540459.247059,4823,True
128,520,f04b207c72cb6d3601619c5b539023e9c230037ace4439268a9b51c0e6017391,1784540507.265831,,length,200,48.01809000968933,27,128,1159,True,A_prefill,4103,A_prefill,1784540459.247741,4231,True
128,598,adddbefaab445fa166c87003a4037329cf146424dd8a38731bd592348ad0f2b6,1784540507.2679784,,length,200,48.01956009864807,28,128,1108,True,A_prefill,3908,A_prefill,1784540459.2484183,4036,True
