completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7607608,,length,200,0.0,34.03052020072937,1,1,1263,True,prefill_burst,576.2150310000001,22.516484,826139511927281,4398,33046.010293,long_prompt_short_output,1784769140.7302406,4399,598.731515,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7574513,,length,200,0.0,34.026334047317505,2,1,1686,True,prefill_burst,371.057006,23.659293,826139511927281,5854,33057.339477,long_prompt_short_output,1784769140.7311172,5855,394.716299,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7219677,,length,200,0.0,33.99007511138916,3,1,1316,True,prefill_burst,202.145652,14.747375,826139511927281,4596,32973.440584,long_prompt_short_output,1784769140.7318926,4597,216.893027,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7637818,,length,200,0.0,34.03104543685913,4,1,1598,True,prefill_burst,403.524311,20.574984,670527887681740,5580,33054.956808,long_prompt_short_output,1784769140.7327363,5581,424.099295,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.755213,,length,200,0.0,34.02120089530945,5,1,1735,True,prefill_burst,236.48862100000002,17.473283,670527887681740,6056,33024.262573,long_prompt_short_output,1784769140.7340121,6057,253.961904,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7561073,,length,200,0.0,34.02136540412903,6,1,1339,True,prefill_burst,475.660713,15.204297,826139511927281,4694,33042.781322,long_prompt_short_output,1784769140.734742,4695,490.86501,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.754187,,length,200,0.0,34.01826453208923,7,1,1274,True,prefill_burst,503.30992399999997,10.009814,670527887681740,4437,33034.445388,long_prompt_short_output,1784769140.7359226,4438,513.3197379999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.753142,,length,200,0.005128205128205128,34.01646018028259,8,1,1786,True,prefill_burst,534.497566,17.011748,826139511927281,6235,32699.426675,long_prompt_short_output,1784769140.736682,6236,551.509314,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.756656,,length,200,0.0,34.018911361694336,9,1,1640,True,prefill_burst,667.469106,16.463261,670527887681740,5711,33035.258341,long_prompt_short_output,1784769140.7377446,5712,683.932367,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.752631,,length,200,0.0,34.01354670524597,10,1,1347,True,prefill_burst,683.684327,10.131512,826139511927281,4735,33025.657957,long_prompt_short_output,1784769140.7390842,4736,693.815839,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.760828,,length,200,0.007042253521126761,34.02085900306702,11,1,1296,True,prefill_burst,965.68277,19.366253,670527887681740,4532,32690.560102,long_prompt_short_output,1784769140.739969,4533,985.0490229999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.765093,,length,200,0.0,34.024418115615845,12,1,1631,True,prefill_burst,831.377588,17.35549,670527887681740,5686,33029.392184000004,long_prompt_short_output,1784769140.740675,5687,848.733078,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7652533,,length,200,0.0057306590257879654,34.023783922195435,13,1,1596,True,prefill_burst,680.283365,17.932738,670527887681740,5581,32705.628724000002,long_prompt_short_output,1784769140.7414694,5582,698.216103,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7539234,,length,200,0.006024096385542169,34.01108717918396,14,1,1516,True,prefill_burst,696.067111,15.126489999999999,826139511927281,5305,32689.702028,long_prompt_short_output,1784769140.7428362,5306,711.193601,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.8739054,,length,200,0.005449591280653951,34.130221128463745,15,1,1685,True,prefill_burst,875.5114699999999,19.643751,826139511927281,5872,32696.268154999998,long_prompt_short_output,1784769140.7436843,5873,895.155221,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7573287,,length,200,0.006369426751592357,34.01231932640076,16,1,1435,True,prefill_burst,1073.69812,25.574500999999998,670527887681740,5011,32689.095383,long_prompt_short_output,1784769140.7450094,5012,1099.2726209999998,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7617104,,length,200,0.0053475935828877,34.015870094299316,17,1,1709,True,prefill_burst,808.039856,18.246531,670527887681740,5970,32695.763178999998,long_prompt_short_output,1784769140.7458403,5971,826.286387,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.758575,,length,200,0.005194805194805195,34.01167273521423,18,1,1756,True,prefill_burst,1348.520926,30.811991,826139511927281,6157,32691.967003,long_prompt_short_output,1784769140.7469022,6158,1379.332917,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7572656,,length,200,0.0055248618784530384,34.00974726676941,19,1,1664,True,prefill_burst,1051.502153,18.306656,826139511927281,5792,32687.047929999997,long_prompt_short_output,1784769140.7475183,5793,1069.8088089999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.76351,,length,200,0.007434944237918215,34.01493692398071,20,1,1225,True,prefill_burst,1603.18388,36.011004,670527887681740,4294,32674.301354,long_prompt_short_output,1784769140.748573,4295,1639.1948840000002,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7595446,,length,200,0.005797101449275362,34.01011800765991,21,1,1571,True,prefill_burst,1174.8455529999999,12.024536000000001,826139511927281,5506,32675.604585,long_prompt_short_output,1784769140.7494266,5507,1186.870089,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.75324,,length,200,0.005847953216374269,34.0028121471405,22,1,1552,True,prefill_burst,1234.609649,16.878042999999998,670527887681740,5457,32669.668134,long_prompt_short_output,1784769140.750428,5458,1251.487692,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769184.099958,,length,200,0.006369426751592357,43.34855365753174,23,1,1435,True,prefill_burst,2745.257412,51.813987999999995,670527887681740,5011,42017.936222000004,long_prompt_short_output,1784769140.7514043,5012,2797.0714000000003,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769194.5942788,,length,200,0.006211180124223602,53.842034101486206,24,1,1475,True,prefill_burst,2935.152234,51.268214,826139511927281,5151,52451.70238,long_prompt_short_output,1784769140.7522447,5152,2986.420448,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.8744857,,length,200,0.0060790273556231,34.12113809585571,25,1,1502,True,prefill_burst,1450.124497,40.043545,670527887681740,5260,32682.121690000004,long_prompt_short_output,1784769140.7533476,5261,1490.168042,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.76218,,length,200,0.007462686567164179,34.007774114608765,26,1,1218,True,prefill_burst,1705.8933330000002,38.204948,670527887681740,4273,32674.580432,long_prompt_short_output,1784769140.754406,4274,1744.0982809999998,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769184.1001108,,length,200,0.005633802816901409,43.344691038131714,27,1,1624,True,prefill_burst,2402.157388,48.919365,670527887681740,5665,42014.971429,long_prompt_short_output,1784769140.7554197,5666,2451.0767530000003,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7582529,,length,200,0.0060790273556231,34.00192308425903,28,1,1501,True,prefill_burst,1621.204896,34.537797000000005,826139511927281,5259,32674.295516000002,long_prompt_short_output,1784769140.7563298,5260,1655.7426930000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7601843,,length,200,0.007194244604316547,34.00267744064331,29,1,1269,True,prefill_burst,1341.024875,18.890681,670527887681740,4442,32674.922806,long_prompt_short_output,1784769140.7575068,4443,1359.915556,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7612379,,length,200,0.00749063670411985,34.002660036087036,30,1,1216,True,prefill_burst,1885.5565649999999,38.363384,826139511927281,4267,32673.42679,long_prompt_short_output,1784769140.7585778,4268,1923.919949,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7585218,,length,200,0.005970149253731343,33.99907994270325,31,1,1524,True,prefill_burst,2001.6564620000001,46.063868,826139511927281,5354,32668.423473,long_prompt_short_output,1784769140.7594419,5355,2047.72033,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7579176,,length,200,0.0057306590257879654,33.99727773666382,32,1,1592,True,prefill_burst,2112.268764,46.223476999999995,670527887681740,5569,32668.388237000003,long_prompt_short_output,1784769140.76064,5570,2158.492241,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7629197,,length,200,0.0070921985815602835,34.00124382972717,33,1,1285,True,prefill_burst,1775.463523,37.235549,826139511927281,4510,32672.053201,long_prompt_short_output,1784769140.7616758,4511,1812.6990720000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.766874,,length,200,0.006944444444444444,34.00466012954712,34,1,1308,True,prefill_burst,2161.160225,46.622135,826139511927281,4603,32673.457822000004,long_prompt_short_output,1784769140.762214,4604,2207.78236,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769187.9624836,,length,200,0.005221932114882507,47.19940996170044,35,1,1747,True,prefill_burst,2454.72686,49.169966,826139511927281,6122,45836.820457999995,long_prompt_short_output,1784769140.7630737,6123,2503.896826,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7573776,,length,200,0.005780346820809248,33.9934515953064,36,1,1581,True,prefill_burst,1512.077458,21.045575,826139511927281,5536,32670.428733,long_prompt_short_output,1784769140.763926,5537,1533.1230329999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7614906,,length,200,0.006024096385542169,33.996711015701294,37,1,1509,True,prefill_burst,1824.477229,41.353385,670527887681740,5300,32667.048498,long_prompt_short_output,1784769140.7647796,5301,1865.830614,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769184.1869025,,length,200,0.006666666666666667,43.42121124267578,38,1,1362,True,prefill_burst,2845.9299499999997,49.89064,670527887681740,4792,42017.422497,long_prompt_short_output,1784769140.7656913,4793,2895.82059,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769187.9627595,,length,200,0.00641025641025641,47.19617938995361,39,1,1427,True,prefill_burst,2273.7568420000002,45.124036,826139511927281,4987,45834.31761699999,long_prompt_short_output,1784769140.76658,4988,2318.880878,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769187.9628937,,length,200,0.005249343832020997,47.195449352264404,40,1,1735,True,prefill_burst,2819.360601,50.594634,826139511927281,6093,45835.550001999996,long_prompt_short_output,1784769140.7674444,6094,2869.955235,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769188.2075279,,length,200,0.005405405405405406,47.4394690990448,41,1,1690,True,prefill_burst,2635.811441,46.267383,826139511927281,5918,45834.990172,long_prompt_short_output,1784769140.7680588,5919,2682.078824,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769174.7669706,,length,200,0.006578947368421052,33.99807381629944,42,1,1381,True,prefill_burst,1988.459132,43.111965000000005,670527887681740,4849,32665.930685,long_prompt_short_output,1784769140.7688968,4850,2031.571097,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,2631287118478682,1784769184.101655,,length,200,0.005089058524173028,43.33195090293884,43,1,1799,True,prefill_burst,2584.7748930000002,46.551584,670527887681740,6277,42013.948816000004,long_prompt_short_output,1784769140.769704,6278,2631.326477,True
