completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
64,300,1e1447f0d1866b339054a1de3a7662cbf0f2e3b74312ee3549be19acf15b1450,1784537732.9073935,,length,200,46.8374547958374,26,64,1349,True,A_prefill,4759,A_prefill,1784537686.0699387,4823,True
128,617,a376b024ebb295b96fdbfd129f1f92f17bc33721dc2d4755c64e4625dbb1827a,1784537733.6547048,,length,200,47.584309816360474,27,128,1159,True,A_prefill,4103,A_prefill,1784537686.070395,4231,True
128,501,3953693879629a0f7971aab865afd0c8496d1683927391c19c2842373355777f,1784537733.6537895,,length,200,47.582907915115356,28,128,1108,True,A_prefill,3908,A_prefill,1784537686.0708816,4036,True
64,307,07794c5e0568b412f0efb22aa3be6f0963c7e2af21aa6c6ce0c6aea6dbeecfc3,1784537732.9010346,,length,200,46.82980728149414,29,64,1260,True,A_prefill,4406,A_prefill,1784537686.0712273,4470,True
128,494,55298ba3854002f24526b45c5d9cc4a1e8de93fb3656a54c978c936988ba7033,1784537733.7016077,,length,200,47.62985634803772,30,128,1328,True,A_prefill,4680,A_prefill,1784537686.0717514,4808,True
96,454,86e2974dd404cb02b222ef562307edc88fe990786d03dc12a7631eab3bd6caba,1784537733.2985806,,length,200,47.22615933418274,31,96,1148,True,A_prefill,4070,A_prefill,1784537686.0724213,4166,True
96,438,cfc9681afd912325f578f341537d898ef03884facd4a456e33b8d2afcc2d40ee,1784537733.2993875,,length,200,47.22632813453674,32,96,1143,True,A_prefill,4051,A_prefill,1784537686.0730593,4147,True
734,3331,8b91e4bc84505c6c541a367d0be02250a7e2348a2a36c5b5354bd3db21ae9550,1784537751.985404,,stop,200,43.931018590927124,33,1200,429,True,B_decode,1558,B_decode,1784537708.0543854,2292,True
733,3403,44cc56197dcd42f69bec2740c5ebea07142aee4417b5f054492ca0e8e9563d67,1784537751.874507,,stop,200,43.82034945487976,34,1200,354,True,B_decode,1337,B_decode,1784537708.0541575,2070,True
882,4043,61625564b6c12184c18993c9f469e47ea0b1ab463420dfa121caf62c4fa90523,1784537752.7119908,,stop,200,44.655247926712036,35,1200,425,True,B_decode,1546,B_decode,1784537708.056743,2428,True
623,3049,f017fcc0e5702c787b12cba71c8bc3da3d76a5bfe50edb7e7c1784977a32ac23,1784537751.0528746,,stop,200,42.995017290115356,36,1200,356,True,B_decode,1347,B_decode,1784537708.0578573,1970,True
427,2179,9f34ae64794dfbb3b3abf31e83da360abcdc2eb5df4fd5327ae81ebff865bce1,1784537748.8371384,,stop,200,40.777997732162476,37,1200,447,True,B_decode,1612,B_decode,1784537708.0591407,2039,True
631,2947,b67abbb8584a515e1bc17e3b108cec632db57cd32d05a9e9a875946a60dc0107,1784537751.1605196,,stop,200,43.10315537452698,38,1200,546,True,B_decode,1999,B_decode,1784537708.0573642,2630,True
756,3477,5b2417f8945fa02318b5237079e36a76944709bee1757850769be0c7258ecfe1,1784537752.1154704,,stop,200,44.060887575149536,39,1200,437,True,B_decode,1582,B_decode,1784537708.0545828,2338,True
584,2567,7f2a28d9e2713e3f29a21c7f0869ed66161483966a71674ab103d29fc6b0c186,1784537750.9242065,,stop,200,42.86553931236267,40,1200,483,True,B_decode,1749,B_decode,1784537708.0586672,2333,True
751,3270,a07a1cdd5c20c150abce8f6d445d24a64b63f7d6566433e77fe5d6902cadb404,1784537752.019659,,stop,200,43.96473526954651,41,1200,352,True,B_decode,1336,B_decode,1784537708.0549238,2087,True
