completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6822999,,length,200,0.0,31.91576075553894,1,1,1263,True,prefill_burst,327.607974,16.156166,3698219722210301,4401,30932.924696000002,long_prompt_short_output,1784773739.766539,4402,343.76414,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773765.6721299,,length,200,0.0,25.90462327003479,2,1,1686,True,prefill_burst,234.416704,17.992251,3698219722210301,5857,24792.452278,long_prompt_short_output,1784773739.7675066,5858,252.408955,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773756.7522407,,length,200,0.0,16.984272003173828,3,1,1316,True,prefill_burst,211.507058,21.881254,4130431720027826,4599,15967.615947,long_prompt_short_output,1784773739.7679687,4600,233.38831199999998,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.688592,,length,200,0.0,31.920109033584595,4,1,1598,True,prefill_burst,808.588243,37.387553,3698219722210301,5583,30944.093751,long_prompt_short_output,1784773739.768483,5584,845.975796,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773772.6015086,,length,200,0.0,32.8324077129364,5,1,1735,True,prefill_burst,723.185529,21.908026,3698219722210301,6059,31852.107382,long_prompt_short_output,1784773739.769101,6060,745.0935549999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6808667,,length,200,0.0,31.911222219467163,6,1,1339,True,prefill_burst,487.742782,21.092720999999997,3698219722210301,4697,30932.299478,long_prompt_short_output,1784773739.7696445,4698,508.835503,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9338658,,length,200,0.0,39.16378831863403,7,1,1274,True,prefill_burst,319.39875,15.479504,4130431720027826,4440,38195.116519,long_prompt_short_output,1784773739.7700775,4441,334.87825399999997,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773753.4647434,,length,200,0.0,13.693985939025879,8,1,1786,True,prefill_burst,880.684939,29.326161,4130431720027826,6238,12716.830007,long_prompt_short_output,1784773739.7707574,6239,910.0110999999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9322379,,length,200,0.0,39.16086220741272,9,1,1640,True,prefill_burst,582.766818,22.28914,4130431720027826,5714,38184.157823,long_prompt_short_output,1784773739.7713757,5715,605.055958,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773753.4646847,,length,200,0.0,13.69282579421997,10,1,1347,True,prefill_burst,704.87111,25.97579,4130431720027826,4738,12715.365915,long_prompt_short_output,1784773739.771859,4739,730.8469,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9316213,,length,200,0.0,39.15927743911743,11,1,1296,True,prefill_burst,411.855364,17.037717,4130431720027826,4535,38179.273955,long_prompt_short_output,1784773739.7723439,4536,428.893081,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.679509,,length,200,0.0056179775280898875,31.906664848327637,12,1,1631,True,prefill_burst,1548.8930779999998,57.717034,3698219722210301,5689,30281.557825,long_prompt_short_output,1784773739.772844,5690,1606.610112,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773753.4631348,,length,200,0.0057306590257879654,13.689584732055664,13,1,1596,True,prefill_burst,2524.61308,63.636298999999994,4130431720027826,5584,12057.619405000001,long_prompt_short_output,1784773739.77355,5585,2588.249379,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9354987,,length,200,0.006024096385542169,39.16092586517334,14,1,1516,True,prefill_burst,403.596879,14.857766,4130431720027826,5308,37537.146114999996,long_prompt_short_output,1784773739.7745728,5309,418.454645,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6757028,,length,200,0.005434782608695652,31.90041494369507,15,1,1685,True,prefill_burst,1735.1337409999999,58.959409,3698219722210301,5875,30280.158635,long_prompt_short_output,1784773739.7752879,5876,1794.0931500000002,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9339674,,length,200,0.006369426751592357,39.1580650806427,16,1,1435,True,prefill_burst,1616.277451,58.650046999999994,4130431720027826,5014,37538.281083,long_prompt_short_output,1784773739.7759023,5015,1674.927498,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9322937,,length,200,0.0053475935828877,39.15582013130188,17,1,1709,True,prefill_burst,2240.068822,63.009414,4130431720027826,5973,37514.283439000006,long_prompt_short_output,1784773739.7764735,5974,2303.0782360000003,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9320045,,length,200,0.005194805194805195,39.155012369155884,18,1,1756,True,prefill_burst,959.4442909999999,41.392465,4130431720027826,6160,37536.391894,long_prompt_short_output,1784773739.776992,6161,1000.836756,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6758523,,length,200,0.005509641873278237,31.898319959640503,19,1,1664,True,prefill_burst,1042.241722,45.400545,3698219722210301,5795,30279.402013,long_prompt_short_output,1784773739.7775323,5796,1087.6422670000002,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773772.6048076,,length,200,0.007434944237918215,32.826749086380005,20,1,1225,True,prefill_burst,337.332742,14.018568,3698219722210301,4297,31204.886198,long_prompt_short_output,1784773739.7780585,4298,351.35130999999996,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9369648,,length,200,0.005797101449275362,39.15814805030823,21,1,1571,True,prefill_burst,1785.100153,59.414145000000005,4130431720027826,5509,37538.823403,long_prompt_short_output,1784773739.7788167,5510,1844.514298,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6791923,,length,200,0.005847953216374269,31.899898052215576,22,1,1552,True,prefill_burst,735.059372,37.268453,3698219722210301,5460,30279.773965,long_prompt_short_output,1784773739.7792943,5461,772.327825,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.682172,,length,200,0.006369426751592357,31.902211904525757,23,1,1435,True,prefill_burst,560.400213,30.045256,3698219722210301,5014,30284.682303,long_prompt_short_output,1784773739.7799602,5015,590.4454689999999,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6757789,,length,200,0.006191950464396285,31.89519238471985,24,1,1475,True,prefill_burst,859.9119979999999,37.273892000000004,3698219722210301,5154,30276.892480000002,long_prompt_short_output,1784773739.7805865,5155,897.1858900000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.908333,,length,200,0.0060790273556231,39.12721061706543,25,1,1502,True,prefill_burst,2062.557507,60.65948899999999,4130431720027826,5263,37512.819686999996,long_prompt_short_output,1784773739.7811224,5264,2123.216996,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.681025,,length,200,0.007462686567164179,31.899139642715454,26,1,1218,True,prefill_burst,449.70718999999997,16.704022,3698219722210301,4276,30285.349363999998,long_prompt_short_output,1784773739.7818854,4277,466.41121200000003,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773772.6017482,,length,200,0.005633802816901409,32.81939125061035,27,1,1624,True,prefill_burst,2700.74802,64.575762,3698219722210301,5668,31204.461943,long_prompt_short_output,1784773739.782357,5669,2765.323782,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773779.14409,,length,200,0.0060790273556231,39.36099720001221,28,1,1501,True,prefill_burst,511.39464899999996,26.626997,4130431720027826,5262,37537.003593,long_prompt_short_output,1784773739.7830927,5263,538.021646,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6801534,,length,200,0.007194244604316547,31.896426677703857,29,1,1269,True,prefill_burst,2207.978411,61.009938999999996,3698219722210301,4445,30279.410977,long_prompt_short_output,1784773739.7837267,4446,2268.98835,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773753.697748,,length,200,0.00749063670411985,13.91318416595459,30,1,1216,True,prefill_burst,1214.2591579999998,52.764063,4130431720027826,4270,12068.825212,long_prompt_short_output,1784773739.7845638,4271,1267.0232210000001,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,4754154125265744,1784773778.9362004,,length,200,0.005970149253731343,39.15103793144226,31,1,1524,True,prefill_burst,779.483972,36.681394,4130431720027826,5357,37535.533245000006,long_prompt_short_output,1784773739.7851624,5358,816.165366,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773771.6804214,,length,200,0.0057306590257879654,31.894566297531128,32,1,1592,True,prefill_burst,2341.816612,59.841925999999994,3698219722210301,5572,30279.116079000003,long_prompt_short_output,1784773739.785855,5573,2401.658538,True
1,7,7d329bb7d9d43bf17bcafd4cb8203e1b94423923e87980bd1d2d9fc525d50b99,1638261331695880,1784773753.6979556,,length,200,0.007067137809187279,13.911492824554443,33,1,1285,True,prefill_burst,1321.569766,51.682931,4130431720027826,4513,12067.029918999999,long_prompt_short_output,1784773739.7864628,4514,1373.2526970000001,True
