completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
64,270,38c64cc8ee481679c2a8b5523d0e9a33026c38194301a315e7bebde1c3dcd761,1784542021.3945827,,length,200,16.87978744506836,26,64,1349,True,A_prefill,4759,A_prefill,1784542004.5147953,4823,True
128,595,86f7357df335028cddffdf9e82b9b3ffff83377cc4c89f47330179e03f084c05,1784542037.116577,,length,200,32.6012499332428,27,128,1159,True,A_prefill,4103,A_prefill,1784542004.515327,4231,True
128,629,1bc62a5a2d080def798f133d663d01cd5eaeab0cff89ff51af10d3e1e8ddffdb,1784542034.9045513,,length,200,30.388817310333252,28,128,1108,True,A_prefill,3908,A_prefill,1784542004.515734,4036,True
64,284,7601329de23887ef7dee9bc8f84a99fd6d4ed13e77c15ee12c707ca68ec6336a,1784542034.551403,,length,200,30.03526997566223,29,64,1260,True,A_prefill,4406,A_prefill,1784542004.516133,4470,True
128,591,6c2f5df361b7221704948e3e1f20cd8e8d322b7a54e55f336db6ceb531b6e1d7,1784542021.631649,,length,200,17.11498999595642,30,128,1328,True,A_prefill,4680,A_prefill,1784542004.516659,4808,True
96,431,532c4a84b650b6ca7d1fac00a850fc27504828292dc59d8ed0bde9ea30fbbbd5,1784542034.7773192,,length,200,30.260241746902466,31,96,1148,True,A_prefill,4070,A_prefill,1784542004.5170774,4166,True
96,440,85f8bd6d8aa3b65c386b1e5bf435be23fe2ecf4bc7914a8ede0ff50482e43454,1784542021.5010364,,length,200,16.9835045337677,32,96,1143,True,A_prefill,4051,A_prefill,1784542004.5175319,4147,True
778,3782,f0de944bac9d71a42be01cc9ca687b9db16104e8dd1ee545d4aa5ae2af8b772a,1784542045.3678837,,stop,200,18.8665611743927,33,1200,429,True,B_decode,1558,B_decode,1784542026.5013225,2336,True
512,2368,c08b349abbef81bd76cf3aa1bddf34581a60c52ee4b59bd81da20972a8f2ac8d,1784542043.9135218,,stop,200,17.40994143486023,34,1200,354,True,B_decode,1337,B_decode,1784542026.5035803,1849,True
757,3551,fdca281eefac57662416cf0aa303a0244fa35b06ab23a65efc24e69bbf92e2ea,1784542045.1200714,,stop,200,18.6159725189209,35,1200,425,True,B_decode,1546,B_decode,1784542026.504099,2303,True
417,2011,6d7e71544a9cfc183bc38b1defdfb299bf9a2dc778b8f87ed53584c2f250c042,1784542037.198651,,stop,200,10.685929775238037,36,1200,356,True,B_decode,1347,B_decode,1784542026.5127213,1764,True
599,2974,7ca940f8bc4680bc2c4be3ba2cca3e9c9acae6bd854a07274be8b2d081743718,1784542038.3862062,,stop,200,11.878741025924683,37,1200,447,True,B_decode,1612,B_decode,1784542026.5074651,2211,True
838,4005,52ee0296bd133d88a7bab3931ec7f7829d892e662b98d0f79991692a5bad9913,1784542045.4218235,,stop,200,18.91567087173462,38,1200,546,True,B_decode,1999,B_decode,1784542026.5061526,2837,True
843,3997,3ac343cd810b5200d5827af7018c467213ec23c49ba5d2b554752fee87d96b01,1784542039.615962,,stop,200,13.114389419555664,39,1200,437,True,B_decode,1582,B_decode,1784542026.5015726,2425,True
705,3051,c943e1a8771759c345bdc58cd57cf694036c4e6141c93c70562c75636fb0811f,1784542045.065021,,stop,200,18.56325101852417,40,1200,483,True,B_decode,1749,B_decode,1784542026.50177,2454,True
621,2914,00087c58a954f842d41b53525dd860120e437841ea6fa625cb87e48915919331,1784542044.5170186,,stop,200,18.008756160736084,41,1200,352,True,B_decode,1336,B_decode,1784542026.5082624,1957,True
685,3064,c807f311f80589bfae1662d399e67109dd6db984d127d124ad0c6e409445d396,1784542044.818962,,stop,200,18.306586265563965,42,1200,507,True,B_decode,1847,B_decode,1784542026.5123758,2532,True
766,3667,d815fc1777ceb99c46fefdb83bd74514f795f3c0f93f3beab5846679f0d69857,1784542045.2013617,,stop,200,18.696515798568726,43,1200,402,True,B_decode,1477,B_decode,1784542026.5048459,2243,True
564,2607,00af2a6d7568ea7ac1b228ee6c83c9e2e058d28fbbd3e73b1753ab50d5509024,1784542038.1063063,,stop,200,11.594302654266357,44,1200,419,True,B_decode,1528,B_decode,1784542026.5120037,2092,True
684,3172,1ffaea0a784615d89aec6866de3f87dcf50373da5b220b676f54f959092d5941,1784542038.8240395,,stop,200,12.310938835144043,45,1200,422,True,B_decode,1537,B_decode,1784542026.5131006,2221,True
653,2923,8bed43124a2a7fc74ecec54f61d149e6f5b07210de07dd3955ce6dec46f5101a,1784542038.6895163,,stop,200,12.187201023101807,46,1200,537,True,B_decode,1971,B_decode,1784542026.5023153,2624,True
577,2758,5434934226269905292389b828515e1e6b7725fe121cdc469766d4f23bea152c,1784542044.2155406,,stop,200,17.710904836654663,47,1200,369,True,B_decode,1378,B_decode,1784542026.5046358,1955,True
