allocated_worker_gpus,component,current_role_label,iso,name,phase,pod_ip,ready,ready_decode_count,ready_prefill_count,spec_decode_replicas,spec_prefill_replicas,spec_worker_gpus,ts
0,VllmDecodeWorker,,2026-07-20T17:17:49,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fg9tc6,Running,10.244.0.179,False,0,0,2,2,4,1784539069.158001
0,VllmDecodeWorker,,2026-07-20T17:17:49,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fkhskz,Running,10.244.0.180,False,0,0,2,2,4,1784539069.1580167
0,VllmPrefillWorker,,2026-07-20T17:17:49,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578pfwnd,Running,10.244.0.178,False,0,0,2,2,4,1784539069.15802
0,VllmPrefillWorker,,2026-07-20T17:17:49,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578xckvm,Running,10.244.0.177,False,0,0,2,2,4,1784539069.158023
0,VllmDecodeWorker,,2026-07-20T17:17:54,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fg9tc6,Running,10.244.0.179,False,0,0,2,2,4,1784539074.7165847
0,VllmDecodeWorker,,2026-07-20T17:17:54,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fkhskz,Running,10.244.0.180,False,0,0,2,2,4,1784539074.716601
0,VllmPrefillWorker,,2026-07-20T17:17:54,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578pfwnd,Running,10.244.0.178,False,0,0,2,2,4,1784539074.7166038
0,VllmPrefillWorker,,2026-07-20T17:17:54,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578xckvm,Running,10.244.0.177,False,0,0,2,2,4,1784539074.7166057
0,VllmDecodeWorker,,2026-07-20T17:18:00,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fg9tc6,Running,10.244.0.179,False,0,0,2,2,4,1784539080.7603528
0,VllmDecodeWorker,,2026-07-20T17:18:00,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fkhskz,Running,10.244.0.180,False,0,0,2,2,4,1784539080.760367
0,VllmPrefillWorker,,2026-07-20T17:18:00,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578pfwnd,Running,10.244.0.178,False,0,0,2,2,4,1784539080.76037
0,VllmPrefillWorker,,2026-07-20T17:18:00,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578xckvm,Running,10.244.0.177,False,0,0,2,2,4,1784539080.760372
0,VllmDecodeWorker,,2026-07-20T17:18:06,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fg9tc6,Running,10.244.0.179,False,0,0,2,2,4,1784539086.9967468
0,VllmDecodeWorker,,2026-07-20T17:18:06,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fkhskz,Running,10.244.0.180,False,0,0,2,2,4,1784539086.996761
0,VllmPrefillWorker,,2026-07-20T17:18:06,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578pfwnd,Running,10.244.0.178,False,0,0,2,2,4,1784539086.996764
0,VllmPrefillWorker,,2026-07-20T17:18:06,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578xckvm,Running,10.244.0.177,False,0,0,2,2,4,1784539086.996766
0,VllmDecodeWorker,,2026-07-20T17:18:13,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fg9tc6,Running,10.244.0.179,False,0,0,2,2,4,1784539093.4791942
0,VllmDecodeWorker,,2026-07-20T17:18:13,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-6fdd4b599fkhskz,Running,10.244.0.180,False,0,0,2,2,4,1784539093.4792085
0,VllmPrefillWorker,,2026-07-20T17:18:13,vllm-v1-disagg-router-vllmprefillworker-41888dc2-787648578pfwnd,Running,10.244.0.178,False,0,0,2,2,4,1784539093.4792113
