completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
128,574,a11c7be9f668ed109def4c21c0d40c8f2da0dd50c58cc31e3b9372a9fd9f5564,1784539888.3524573,,length,200,22.572205066680908,11,128,1285,True,A_prefill,4486,A_prefill,1784539865.7802522,4614,True
96,441,2c8aedd5014845481fca8f5a6381e318b99569e5655de22b41c00e13090d86c1,1784539888.1090105,,length,200,22.328003644943237,12,96,1243,True,A_prefill,4345,A_prefill,1784539865.7810068,4441,True
64,289,8817af1a2f22ffd9dc3929f3de07625cff1763533c68c70a63c2cace81971679,1784539887.7471375,,length,200,21.965478658676147,13,64,1170,True,A_prefill,4135,A_prefill,1784539865.781659,4199,True
64,290,202f800d7300ac1a9909d342724ea13c44e55145ba63b38bf5ac14469e687826,1784539887.8588402,,length,200,22.07667589187622,14,64,1130,True,A_prefill,3978,A_prefill,1784539865.7821643,4042,True
64,278,d0ad3a8c895fe888519654bc4e09a823b815767b314ee645dcd125fe86e1cb93,1784539887.8493905,,length,200,22.066813707351685,15,64,1073,True,A_prefill,3751,A_prefill,1784539865.7825768,3815,True
96,443,cff07b391881820744adafaca2568bcf12985b9e4383042f8b3c7b393b129616,1784539887.9525285,,length,200,22.16949152946472,16,96,1324,True,A_prefill,4646,A_prefill,1784539865.783037,4742,True
96,411,22a55d2782b03206862d2c4e1433ddcf8b9f82f59f7e6f3ecaee74ad85116762,1784539888.048212,,length,200,22.264657020568848,17,96,1160,True,A_prefill,4101,A_prefill,1784539865.783555,4197,True
64,275,1e3ef7c332212f41eaba2c7e62c21543d806c25c9901447985286217598c552d,1784539887.8494473,,length,200,22.065475702285767,18,64,1218,True,A_prefill,4270,A_prefill,1784539865.7839715,4334,True
96,375,c6ed982656df0c9e591ad6ad4c87058da705ee0d4d594090fd4c93eb5f93f916,1784539888.1091425,,length,200,22.324718236923218,19,96,1335,True,A_prefill,4693,A_prefill,1784539865.7844243,4789,True
128,549,62035e9918a2180bcb8b2ebeb14fcc17dc233a33c055505e36c666846951f915,1784539888.124014,,length,200,22.339097023010254,20,128,1260,True,A_prefill,4397,A_prefill,1784539865.7849169,4525,True
128,588,2555ce0962c1c4a2bf6b9bda27a9938faf261c785f04f2acb859b6db20462dd9,1784539888.123941,,length,200,22.33861207962036,21,128,1311,True,A_prefill,4600,A_prefill,1784539865.7853289,4728,True
128,596,33f3ab7543aa4f735000235dc16b7aedbb3fea53dd0dbaa7d493fb60bf0cb800,1784539888.3527803,,length,200,22.566969871520996,22,128,1088,True,A_prefill,3819,A_prefill,1784539865.7858105,3947,True
64,290,202f800d7300ac1a9909d342724ea13c44e55145ba63b38bf5ac14469e687826,1784539887.8587775,,length,200,22.072449922561646,23,64,1111,True,A_prefill,3911,A_prefill,1784539865.7863276,3975,True
96,444,e7b3103efc2060a7df247efcc8aa158b7f123cf29630a812fb0ab93168360e1f,1784539888.124076,,length,200,22.33724284172058,24,96,1126,True,A_prefill,3972,A_prefill,1784539865.786833,4068,True
64,281,89f01560c8e114638a3811bc36b0960e43cbf9b2f46deaad502211ddedaf715d,1784539887.8492825,,length,200,22.061810731887817,25,64,1328,True,A_prefill,4671,A_prefill,1784539865.7874718,4735,True
64,281,89f01560c8e114638a3811bc36b0960e43cbf9b2f46deaad502211ddedaf715d,1784539887.8588986,,length,200,22.070871829986572,26,64,1349,True,A_prefill,4756,A_prefill,1784539865.7880268,4820,True
128,602,b3b8256062814e182c04f1b00ad5c4ce70c2e26d94c82d9cd681ea49e07ea744,1784539888.22513,,length,200,22.43632459640503,27,128,1159,True,A_prefill,4100,A_prefill,1784539865.7888055,4228,True
128,512,e2c0a9b28248e489cf3907734454dfe972fdd74fd848921d554630976fa3fb67,1784539876.6966054,,length,200,10.90742301940918,28,128,1108,True,A_prefill,3905,A_prefill,1784539865.7891824,4033,True
64,250,c95373d706694eb164c05ac65dca95f884b043bf50518914f7b43c41d7070737,1784539887.9526348,,length,200,22.162995100021362,29,64,1260,True,A_prefill,4403,A_prefill,1784539865.7896397,4467,True
128,593,447b7c0c1b9560623444060720a2598137f4be19c19969668d8d2332e12b5831,1784539888.1250129,,length,200,22.33490824699402,30,128,1328,True,A_prefill,4677,A_prefill,1784539865.7901046,4805,True
96,408,5bfcdcd33ffc610ffecd93b2b491c0e00e2394886129f37ac11b8a3039eef2e7,1784539888.1089418,,length,200,22.318315029144287,31,96,1148,True,A_prefill,4067,A_prefill,1784539865.7906268,4163,True
96,321,e80c32166524b8bdf6874376beb88c3abc569f4daacee85bc99c7766b337640e,1784539888.1091032,,length,200,22.318057775497437,32,96,1143,True,A_prefill,4048,A_prefill,1784539865.7910454,4144,True
590,2592,dd001beaff210d22f974eae96d81c503a6587f64af549f37881c03c8d6fce66d,1784539898.460345,,stop,200,10.688352823257446,33,1200,429,True,B_decode,1555,B_decode,1784539887.7719922,2145,True
921,4671,48961728f2a3eddfe645b2f5aa3611f8628682924f42313cd9ed17addb69ff95,1784539896.939393,,stop,200,9.167035818099976,34,1200,354,True,B_decode,1334,B_decode,1784539887.7723572,2255,True
617,2937,b32055394d55dac20f225262ade5e3d260405d24609da1ece372b733b31df4b8,1784539897.8517637,,stop,200,10.078199863433838,35,1200,425,True,B_decode,1543,B_decode,1784539887.7735639,2160,True
733,3295,062dc3ec5676b358409b41f58bb1dd216416151675efa625b16b5d75875b3d00,1784539896.0202973,,stop,200,8.2453453540802,36,1200,356,True,B_decode,1344,B_decode,1784539887.774952,2077,True
769,3544,dbf6c111080e305988dc2c6333bafd0ebffd39d5b0ef040d63dac7cbf324f5bf,1784539896.2579901,,stop,200,8.48223090171814,37,1200,447,True,B_decode,1609,B_decode,1784539887.7757592,2378,True
692,3305,0a6d72d3bc0dca3c72db351fc08a9c20922cb0fb4c5c92d1cb13d51e3df2d6a5,1784539895.724995,,stop,200,7.9464945793151855,38,1200,546,True,B_decode,1996,B_decode,1784539887.7785003,2688,True
525,2325,e4a915e8267bc78ec300f39de1e6ee5eee06deb87765c19230d5579fda3e5eea,1784539894.8030267,,stop,200,7.024317741394043,39,1200,437,True,B_decode,1579,B_decode,1784539887.778709,2104,True
740,3468,5c8f2d376792666bb88b63be89b3776a69cb4defca5206c2ef55d3d49f86fb1a,1784539898.1544771,,stop,200,10.381746053695679,40,1200,483,True,B_decode,1746,B_decode,1784539887.772731,2486,True
609,2834,0c3914a15c20e1856a9723e4a06450291354bd45674ac6f63ddee7a863e01879,1784539897.6986878,,stop,200,9.919614791870117,41,1200,352,True,B_decode,1333,B_decode,1784539887.779073,1942,True
743,3704,624ee7bb73c5eb988b5b235f60e2fa6f78e0b94b59d285b510b3d5f198691976,1784539899.5450244,,stop,200,11.766115665435791,42,1200,507,True,B_decode,1844,B_decode,1784539887.7789087,2587,True
443,2265,2ccff91b2093b8949411b64d8f148bb6a3d33b7587f8c09df1e91518a4c9f798,1784539897.2431896,,stop,200,9.470019578933716,43,1200,402,True,B_decode,1474,B_decode,1784539887.77317,1917,True
504,2503,48eb9bbfb1ebba08fc6528c017728afd33f41288851c1793bb2c8ad5719ceda6,1784539897.5473216,,stop,200,9.772672891616821,44,1200,419,True,B_decode,1525,B_decode,1784539887.7746487,2029,True
753,3510,8154c949b0cafb8d7af1741525f7b3fa1aee3c4df2e51d2e8782997aac365cf0,1784539899.646431,,stop,200,11.873471975326538,45,1200,422,True,B_decode,1534,B_decode,1784539887.772959,2287,True
754,3682,0e180f6bb14cf1a8d920d3821ef70306d35a743506d86304ae8cabeed0bf7225,1784539896.1313171,,stop,200,8.354576349258423,46,1200,537,True,B_decode,1968,B_decode,1784539887.7767408,2722,True
597,2810,9e2ce887d534749619092810e86e606c387a7cba159dac4e88d44d1df62bbb2e,1784539898.7641032,,stop,200,10.988869190216064,47,1200,369,True,B_decode,1375,B_decode,1784539887.775234,1972,True
757,3667,a29da8b48902e7379c4c39732cfb2190f04971d3e9c5a57caa527101255e4185,1784539899.4942338,,stop,200,11.719894886016846,48,1200,475,True,B_decode,1722,B_decode,1784539887.774339,2479,True
798,3886,940b89165d04264ef050192abfed2324c876961434733452aba7aca1a9874e8a,1784539898.411102,,stop,200,10.6345956325531,49,1200,391,True,B_decode,1441,B_decode,1784539887.7765064,2239,True
766,3744,db3ff620f481b26cc6655dc600aaf75b0cefd2724f9058b0e5e5bd0e64072a14,1784539899.5158865,,stop,200,11.742105484008789,50,1200,532,True,B_decode,1952,B_decode,1784539887.773781,2718,True
982,4442,7ce0e3e056e0d0cc7b6ab958b259e01d075e61af438734c6887bdea587846f81,1784539900.4828823,,stop,200,12.706765413284302,51,1200,352,True,B_decode,1325,B_decode,1784539887.7761168,2307,True
912,4052,6d4674dcd027a9965326b977c654a23cc8e8f4eaf0d6d36550e0d20f9727eddb,1784539900.1773443,,stop,200,12.40326189994812,52,1200,508,True,B_decode,1858,B_decode,1784539887.7740824,2770,True
749,3669,5edaeb2e2dc63a5483ae27c45e9c0fb340d98c39d19245072d1127d3267abcec,1784539899.5679572,,stop,200,11.792485237121582,53,1200,506,True,B_decode,1851,B_decode,1784539887.775472,2600,True
651,3147,73f6b52ffecc0a9ea50084bfbe9c9ec619beaa53c41f0fc592581ce1680ab3b8,1784539898.9449859,,stop,200,11.166747093200684,54,1200,512,True,B_decode,1876,B_decode,1784539887.7782388,2527,True
911,4414,7ea3fc2203734b67d6d4e6739b218387a3300fe794a6e75c1d9dead327a9532c,1784539900.226431,,stop,200,12.448400735855103,55,1200,405,True,B_decode,1483,B_decode,1784539887.7780302,2394,True
772,3620,6a6ebe738e876bd56d5f04972e01eaf2f1658bbdd45931a8f66056b686f1c376,1784539899.6770077,,stop,200,11.899523973464966,56,1200,403,True,B_decode,1477,B_decode,1784539887.7774837,2249,True
6000,17109,6349bc957a38397e3c4dc160b6dda43ac5b638c2cd0196f03519ef39a5490883,1784539929.2191803,,length,200,23.445692777633667,57,6000,58,True,C_tail,283,C_tail,1784539905.7734876,6283,True
6000,27023,5541ec2bfb50088d6b99b0c797e6534bce31198714ff25bfceb5c228f05e565b,1784539934.6975245,,length,200,25.92591118812561,58,6000,56,True,C_tail,276,C_tail,1784539908.7716134,6276,True
6000,19264,4c0a25c0617f70ba18e87e0a7e2873b491918bd9358f330948b6476d961b20f7,1784539938.4114199,,length,200,26.640074014663696,59,6000,61,True,C_tail,297,C_tail,1784539911.7713459,6297,True
