allocated_worker_gpus,component,current_role_label,iso,name,phase,pod_ip,ready,ready_decode_count,ready_prefill_count,spec_decode_replicas,spec_prefill_replicas,spec_worker_gpus,ts
4,VllmDecodeWorker,,2026-07-17T21:22:32,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-kf8tr,Running,10.244.0.61,True,2,2,2,2,4,1784294552.093295
4,VllmDecodeWorker,,2026-07-17T21:22:32,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-xbmk4,Running,10.244.0.58,True,2,2,2,2,4,1784294552.093317
4,VllmPrefillWorker,,2026-07-17T21:22:32,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44db86nj,Running,10.244.0.60,True,2,2,2,2,4,1784294552.0933225
4,VllmPrefillWorker,,2026-07-17T21:22:32,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44dqt9bh,Running,10.244.0.57,True,2,2,2,2,4,1784294552.0933266
4,VllmDecodeWorker,,2026-07-17T21:22:39,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-kf8tr,Running,10.244.0.61,True,2,2,2,2,4,1784294559.0583818
4,VllmDecodeWorker,,2026-07-17T21:22:39,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-xbmk4,Running,10.244.0.58,True,2,2,2,2,4,1784294559.058408
4,VllmPrefillWorker,,2026-07-17T21:22:39,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44db86nj,Running,10.244.0.60,True,2,2,2,2,4,1784294559.0584157
4,VllmPrefillWorker,,2026-07-17T21:22:39,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44dqt9bh,Running,10.244.0.57,True,2,2,2,2,4,1784294559.0584204
4,VllmDecodeWorker,,2026-07-17T21:22:45,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-kf8tr,Running,10.244.0.61,True,2,2,2,2,4,1784294565.7982733
4,VllmDecodeWorker,,2026-07-17T21:22:45,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-xbmk4,Running,10.244.0.58,True,2,2,2,2,4,1784294565.7982893
4,VllmPrefillWorker,,2026-07-17T21:22:45,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44db86nj,Running,10.244.0.60,True,2,2,2,2,4,1784294565.7982922
4,VllmPrefillWorker,,2026-07-17T21:22:45,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44dqt9bh,Running,10.244.0.57,True,2,2,2,2,4,1784294565.7982943
4,VllmDecodeWorker,,2026-07-17T21:22:52,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-kf8tr,Running,10.244.0.61,True,2,2,1,1,2,1784294572.3675873
4,VllmDecodeWorker,,2026-07-17T21:22:52,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-xbmk4,Running,10.244.0.58,True,2,2,1,1,2,1784294572.367609
4,VllmPrefillWorker,,2026-07-17T21:22:52,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44db86nj,Running,10.244.0.60,True,2,2,1,1,2,1784294572.3676152
4,VllmPrefillWorker,,2026-07-17T21:22:52,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44dqt9bh,Running,10.244.0.57,True,2,2,1,1,2,1784294572.3676193
4,VllmDecodeWorker,,2026-07-17T21:22:59,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-kf8tr,Running,10.244.0.61,True,2,2,1,1,2,1784294579.1279428
4,VllmDecodeWorker,,2026-07-17T21:22:59,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-xbmk4,Running,10.244.0.58,True,2,2,1,1,2,1784294579.1279583
4,VllmPrefillWorker,,2026-07-17T21:22:59,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44dqt9bh,Running,10.244.0.57,True,2,2,1,1,2,1784294579.1279612
2,VllmDecodeWorker,,2026-07-17T21:23:05,vllm-v1-disagg-router-vllmdecodeworker-41888dc2-b7ccc9b77-xbmk4,Running,10.244.0.58,True,1,1,1,1,2,1784294585.77596
2,VllmPrefillWorker,,2026-07-17T21:23:05,vllm-v1-disagg-router-vllmprefillworker-41888dc2-54b8cf44dqt9bh,Running,10.244.0.57,True,1,1,1,1,2,1784294585.7759821
