completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
64,270,38c64cc8ee481679c2a8b5523d0e9a33026c38194301a315e7bebde1c3dcd761,1784560288.993848,,length,200,14.758832931518555,26,64,1349,True,A_prefill,4759,A_prefill,1784560274.2350152,4823,True
128,595,86f7357df335028cddffdf9e82b9b3ffff83377cc4c89f47330179e03f084c05,1784560298.463723,,length,200,24.228285551071167,27,128,1159,True,A_prefill,4103,A_prefill,1784560274.2354374,4231,True
128,605,c209d86f7086fb51119a14c8dcbbf26277f09745fcf99695862874c2da5d3621,1784560292.3681428,,length,200,18.132271766662598,28,128,1108,True,A_prefill,3908,A_prefill,1784560274.235871,4036,True
64,301,50dac43536f90fdc6290bc9e6e70cbf560818c697244c551a18cf168bfb76cd4,1784560301.229025,,length,200,26.99276304244995,29,64,1260,True,A_prefill,4406,A_prefill,1784560274.2362618,4470,True
128,473,c0068469253eb2241cd9701ecd42f34054eb5ac619b7d96d8fdec9324fca09e1,1784560298.4638062,,length,200,24.22710394859314,30,128,1328,True,A_prefill,4680,A_prefill,1784560274.2367022,4808,True
96,419,4796b623ef3b58e8b6d6f360b6f3ce56ad60ece35d819db7855386261a1c3c0c,1784560296.6471186,,length,200,22.409910917282104,31,96,1148,True,A_prefill,4070,A_prefill,1784560274.2372077,4166,True
96,431,f1389331fee38e782f923944e8840dbda92bc608de81eab25b74f90b4bec9a8f,1784560296.64703,,length,200,22.40917181968689,32,96,1143,True,A_prefill,4051,A_prefill,1784560274.2378583,4147,True
839,4038,4e6920981ab85236efd0f24ed7acd85030b940c5aa96248c6bb040397a463362,1784560308.842165,,stop,200,12.618577718734741,33,1200,429,True,B_decode,1558,B_decode,1784560296.2235873,2397,True
393,1996,4e3094a2f9bdb99801fbbbb4804049178a40c2ba015c7a7652a1296d186e597f,1784560305.8155043,,stop,200,9.59246563911438,34,1200,354,True,B_decode,1337,B_decode,1784560296.2230387,1730,True
609,2740,f66338eb2007572e72b4f74df6ec8dcc07e6a7b9c4ca144dbe2ca5ad2bf89166,1784560304.304649,,stop,200,8.080681800842285,35,1200,425,True,B_decode,1546,B_decode,1784560296.2239673,2155,True
762,3830,743511293589c6ae6731e7a865dbb4338d1a667daecbc6af97c175ac1ef883e1,1784560304.9077702,,stop,200,8.683470964431763,36,1200,356,True,B_decode,1347,B_decode,1784560296.2242992,2109,True
669,3040,8bfd9ece8463bbd4cda2737d57be578c934fc8cbf4bd6ef44e184f9a17966689,1784560304.3045437,,stop,200,8.076310634613037,37,1200,447,True,B_decode,1612,B_decode,1784560296.228233,2281,True
473,2381,bddd7ee7830d0f6b5ff4ec61661806466d294c9fadd761ae807f51a397410b65,1784560306.4198208,,stop,200,10.19446873664856,38,1200,546,True,B_decode,1999,B_decode,1784560296.225352,2472,True
868,4207,25fb0e640c57acb74109cac1429bdc2ceec9f28ec12387b4d6e46ab8594adf18,1784560305.513371,,stop,200,9.28833293914795,39,1200,437,True,B_decode,1582,B_decode,1784560296.225038,2450,True
1200,3919,304e0f1fadfe338fdc3362c5052091ee9eef3c7eb0e374327d5d78456a38c27c,1784560310.0519795,,length,200,13.828647136688232,40,1200,483,True,B_decode,1749,B_decode,1784560296.2233324,2949,True
848,4016,3f47764eb30978ad463ed130ebc7d84ffe9d7d4d025d1f6b867d7b83b1992d58,1784560305.5141504,,stop,200,9.287098407745361,41,1200,352,True,B_decode,1336,B_decode,1784560296.227052,2184,True
484,2424,42ced9a9412f68be71c9cf13849a3011032fa928497dcd56864bf6b1fba79369,1784560307.3260972,,stop,200,11.095701932907104,42,1200,507,True,B_decode,1847,B_decode,1784560296.2303953,2331,True
814,3895,7466c6632c6cfcdcfbd422bc5fee682d7ffaa96ca698bf55fed4085c955ce9c1,1784560305.5142078,,stop,200,9.285779476165771,43,1200,402,True,B_decode,1477,B_decode,1784560296.2284284,2291,True
452,2193,ef62e4c2bdbf6d9bb0c4fbde68a43aaa5e053efdcf51887de9c737320a17469f,1784560306.117969,,stop,200,9.890039920806885,44,1200,419,True,B_decode,1528,B_decode,1784560296.227929,1980,True
723,3594,2ad8dc50db67a93d4adafb5dc647a46c2576c879aa64ea4e72f55f18a9e157e7,1784560304.6053815,,stop,200,8.374756574630737,45,1200,422,True,B_decode,1537,B_decode,1784560296.230625,2260,True
506,2376,9d451e58870c4d632ba46e477074f4f75355e4a016505128eb5e6061ea7be7fb,1784560307.6283393,,stop,200,11.40207052230835,46,1200,537,True,B_decode,1971,B_decode,1784560296.2262688,2477,True
677,3080,2ecee172a598ecaade7117f639c0b98310979a6115eeb322a41076063591030a,1784560304.6054451,,stop,200,8.380846977233887,47,1200,369,True,B_decode,1378,B_decode,1784560296.2245982,2055,True
825,3917,aa1cf8f2ea0bc23dc2ebcda982bf6f13503e9a92283f88e59f3b370fb4a64e2f,1784560308.8420365,,stop,200,12.611058950424194,48,1200,475,True,B_decode,1725,B_decode,1784560296.2309775,2550,True
957,4665,ecca0511cd67dd507b7a5ee076b36ff3e1aa6e6cc1e56e45fb096c15718877f6,1784560305.8155923,,stop,200,9.58618450164795,49,1200,391,True,B_decode,1444,B_decode,1784560296.2294078,2401,True
